"2026-02-03T12:47:56.550","Mod 5_day_Check","Symbol","Cmp","%ch5","Lch5","Sl","Target","5d_high","R_vol","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low","%ch sl","%ch sl atr","Atr%","%ch_3low","Column26"
"2026-02-03T16:40:35.936","3_day_Check","EQUITASBNK","66.93","1.53","-5.51","69.68","72.65","71.18","1.03","21.18","-116.58","66.05","bank","banks - private sector","36.61","-2.83","0.090","0.047","0.059","0.042","3.54","67.71"
"2026-02-03T16:40:35.936","3_day_Check","RAIN","162.15","7.12","-3.24","139.86","203.14","165.95","1.87","12.87","-39.60","61.39","miscellaneous","miscellaneous","35.05","10.18","-0.091","0.030","-0.040","0.097","0.532","154.10"
"2026-02-03T16:40:35.936","3_day_Check","GAEL","132.55","1.98","-10.39","137.77","150.26","143.80","0.806","23.01","30.17","60.99","fmcg","miscellaneous","30.27","0.962","0.178","0.186","0.188","0.202","1.37","139.10"
"2026-02-03T16:40:35.936","3_day_Check","GNA","414.10","18.22","-6.18","348.11","393.28","425","0.493","14.24","14.52","60.72","auto","auto ancillaries","28.55","-1.71","0.085","0.039","0.076","0.038","5.07","342.15"
"2026-02-03T16:40:35.936","4_day_Check","Symbol","Cmp","%ch4","Lch4","Target","4d_high","R_vol","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low"
"2026-02-03T16:40:35.936","4_day_Check","RAIN","162.15","0.808","-8.94","225.99","169.63","9.75","12.87","-39.60","71.01","miscellaneous","miscellaneous","33.03","3.28","-0.033","0.062","-0.159","-0.065","14.72","143.50"
"2026-02-03T16:40:35.936","4_day_Check","EQUITASBNK","66.93","2.24","-4.84","73.85","71.70","1.95","21.18","-116.58","64.47","bank","banks - private sector","38.72","-2.61","0.066","0.036","0.067","0.035","2.73","67.77"
"2026-02-03T16:40:35.936","4_day_Check","GAEL","132.55","0.849","-11.38","154.34","143.80","1.05","23.01","30.17","63.95","fmcg","miscellaneous","31.19","-0.476","0.197","0.190","0.187","0.155","4.08","137"
"2026-02-03T16:40:35.936","5_day_Check","Symbol","Cmp","%ch5","Lc5","Sl","Target","5d_high","R_vol","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low"
"2026-02-03T16:40:35.936","5_day_Check","TMB","598.95","8.81","-0.516","561.73","596.49","621.90","1.26","7.47","7.70","62.87","bank","banks - private sector","28.97","-0.139","0.174","0.233","0.138","0.203","1.89","560.95"
"2026-02-03T16:40:35.936","5_day_Check","GRAPHITE","624.95","2.44","-13.15","627.79","736.18","677.90","1.32","39.96","48.83","61.40","industrials","electrodes - graphites","20.82","-0.086","0.107","0.315","0.064","0.250","5.50","627.25"
"2026-02-03T16:40:35.936","5_day_Check","CUB","298.50","10.50","-7.43","269.21","343.87","324.10","0.553","16.66","16.86","59.06","bank","banks - private sector","20.39","5.03","0.322","0.464","0.270","0.421","3.73","282.75"
"2026-02-03T16:40:35.936","7_day_Check","Symbol","Cmp","%ch7","Lch7","Sl","Target","7d_high","R_vol","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low","%ch_3low"
"2026-02-03T16:40:35.936","7_day_Check","BAJAJCON","356.40","20.99","-2.13","274.17","396.26","370","17.18","25.90","30.20","65.02","fmcg","personal care - indian","21.93","8.09","0.202","0.769","0.108","0.721","3.19","296.35","26.08"
"2026-02-03T16:40:35.936","7_day_Check","UJJIVANSFB","63.89","4.44","-9.61","59.14","80.78","68","8.52","16.64","24.23","70.12","bank","banks - private sector","26.12","3.38","0.341","0.357","0.239","0.336","3.14","61.14","11.37"
"2026-02-03T16:40:35.936","7_day_Check","SBC","28.91","0.639","-18.31","28.57","32.67","30.05","0.900","30.11","56.96","70.76","textiles","textiles - products","30.55","1.50","0.572","1.11","0.588","1.08","2.45","29","10.04"
"2026-02-03T16:40:35.936","7_day_Check","AUTOAXLES","1970","3.85","-5.38","1902.00","2115.30","2014","1.03","20.70","18.60","56.65","auto","auto ancillaries","28.68","1.47","-0.058","0.092","-0.046","0.097","0.482","1930","6.67"
"2026-02-03T16:40:35.936","7_day_Check","SEAMECLTD","1230.30","17.10","-2.08","1067.05","1347.39","1325","2.24","7.85","16.99","65.90","miscellaneous","miscellaneous","37.07","4.63","0.248","0.287","0.216","0.285","1.34","1116.50","6.35"
"2026-02-03T16:40:35.936","Mod signal RS","Symbol","Cmp","%ch","Low3","Initial_atr1.5sl","Sl","Target","0d_high","R_vol","Forward pe","Pe","Rsi","W rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","%ch_high","%ch sl","Atr%","%ch_3low"
"2026-02-03T16:40:35.936","Mod signal RS","NAVNETEDUL","162.30","16.92","136.25","152.84","137.22","212.45","164.70","14.19","5.23","8.48","66.37","61.47","miscellaneous","printing & stationery","19.68","-1.14","0.009","0.103","-0.154","-0.055","20.88","18.27","5.26","19.12"
"2026-02-03T16:40:35.936","Mod signal RS","INFOBEAN","911.40","7.17","775","797.30","790.45","1153.30","934.65","1.40","28.62","27.33","57.06","70.22","i.t","computers - software - medium / small","33.10","2.05","0.568","1.30","0.405","1.15","15.02","15.30","9.61","17.60"
"2026-02-03T16:40:35.936","Mod signal RS","BALKRISIND","2571.90","12.12","2226.10","2454.27","2348.45","3018.81","2752.50","10.88","32.52","33.80","68.64","59.02","auto","tyres","24.22","-6.48","-0.069","-0.066","-0.187","-0.165","23.65","9.52","4.48","15.53"
"2026-02-03T16:40:35.936","Mod signal RS","MMFL","440.85","9.22","383.30","406.42","399.28","523.99","455.15","1.14","32.13","20.39","61.85","66.51","industrials","castings & forgings","31.96","-4.43","0.195","0.140","0.071","0.046","18.75","10.41","6.23","15.01"
"2026-02-03T16:40:35.936","Mod signal RS","UJJIVANSFB","63.89","3.40","57","59.41","61.96","67.75","65.60","0.939","16.64","24.23","62.38","73.98","bank","banks - private sector","29.41","-4.07","0.338","0.380","0.286","0.336","11.36","3.11","6.04","12.09"
"2026-02-03T16:40:35.936","Mod signal RS","KMEW","1835","4.00","1653.20","1651.30","1650.19","2204.61","1865.30","0.589","44.24","38.64","55.09","64.50","transportation","miscellaneous","20.29","1.69","0.989","1.23","0.904","1.15","11.52","11.20","7.26","11.00"
"2026-02-03T16:40:35.936","Mod signal RS","MIRCELECTR","32.88","4.98","29.88","30.11","30.46","37.71","32.88","0.587","-137","-40.15","59.99","63.39","consumer discretionary","electronics - consumer","22.23","-3.32","0.763","1.15","0.834","1.05","10.04","7.93","5.84","10.04"
"2026-02-03T16:40:35.936","Mod signal RS","CUB","298.50","4.57","271.50","277.88","275.60","344.30","324.10","2.31","16.66","16.86","58.44","72.25","bank","banks - private sector","19.06","0.311","0.266","0.470","0.203","0.408","18.31","8.31","5.95","9.94"
"2026-02-03T16:40:35.936","Mod signal RS","DCBBANK","192.37","2.43","175.34","179.64","190.13","196.85","198","0.822","8.35","8.44","55.47","66.99","bank","banks - private sector","24.28","-5.65","0.346","0.327","0.295","0.298","10.57","1.18","5.61","9.71"
"2026-02-03T16:40:35.936","Mod signal RS","SAIL","154.36","3.83","141.30","145.46","150.50","162.08","156.05","1.48","42.41","22.03","58.95","66.45","metals & mining","steel - large","30.07","-6.41","0.136","0.185","0.083","0.143","10.44","2.57","4.67","9.24"
"2026-02-03T16:40:35.936","Mod signal RS","NAVINFLUOR","6280.50","6.43","5801.50","5944.89","5870.76","7099.98","6443","2.81","54.03","66.53","61.19","64.94","chemicals","chemicals","13.55","-0.803","0.118","0.416","0.058","0.332","11.06","6.98","4.13","8.26"
"2026-02-03T16:40:35.936","Mod signal RS","ASHOKLEY","199.87","2.81","185.52","190.70","190.45","218.72","203","0.895","38.73","19.82","66.45","83.04","auto","automobiles - lcvs / hcvs","54.67","-1.97","0.509","0.612","0.450","0.571","9.42","4.95","3.70","7.74"
"2026-02-03T16:40:35.936","Mod signal RS","SBIN","1064.20","3.45","988.30","1027.11","1047.26","1098.08","1089.80","1.73","11.66","11.47","60.43","75.61","bank","banks - public sector","39.57","-5.50","0.224","0.301","0.182","0.260","10.08","1.62","3.30","7.68"
"2026-02-03T16:40:35.936","Mod signal RS","CANTABIL","303.80","4.38","282.30","285.60","281.87","347.67","306","1.58","93.77","31.10","63.27","64.81","textiles","textiles - products","32.16","0.445","0.052","0.253","0.018","0.202","8.40","7.78","4.52","7.62"
"2026-02-03T16:40:35.936","Mod signal RS","AUTOAXLES","1970","1.84","1835","1860.57","1875.39","2159.22","2014","0.916","20.70","18.60","57.53","60.67","auto","auto ancillaries","19.12","-2.46","-0.004","0.095","-0.060","0.076","9.75","5.04","4.25","7.36"
"2026-02-03T16:40:35.936","Mod signal RS","DREDGECORP","1112.40","2.90","1036.50","993.30","1025.20","1286.81","1135","0.332","-22.78","-114.63","57.86","63.33","miscellaneous","miscellaneous","25.56","3.23","0.548","0.459","0.484","0.420","9.50","8.51","8.46","7.32"
"2026-02-03T16:40:35.936","Mod signal RS","IDFCFIRSTB","84.85","4.48","79.38","81.51","81.08","92.40","85.98","1.31","39.28","42.52","55.76","63.97","bank","banks - private sector","17.73","-2.54","0.127","0.222","0.071","0.172","8.31","4.66","3.15","6.89"
"2026-02-03T16:40:35.936","Mod signal RS","NTPC","358.55","2.34","337.50","345.10","344.82","386.00","365.95","1.19","15.84","14.05","62.20","60.43","power & utilities","power generation and supply","26.34","-1.66","-0.010","0.006","-0.035","-0.016","8.35","3.98","3.27","6.24"
"2026-02-03T16:40:35.936","Mod signal RS","JINDALSTEL","1149.70","2.19","1082.70","1098.05","1089.50","1270.09","1170.60","0.851","153.70","57.61","64.34","63.07","metals & mining","steel - large","28.00","1.15","0.059","0.166","0.050","0.142","8.12","5.53","3.66","6.19"
"2026-02-03T16:40:35.936","Mod signal RS","PETRONET","297.40","2.48","280.20","285.74","279.93","332.34","298.95","1.75","13.42","11.86","60.73","58.63","energy","miscellaneous","15.60","0.851","-0.009","-0.102","-0.059","-0.122","6.39","6.24","3.07","6.14"
"2026-02-03T16:40:35.936","Mod signal RS","RAMCOCEM","1134.40","1.98","1069","1087.74","1073.48","1256.24","1151.90","0.839","86.73","71.08","64.12","62.13","building materials","cement - south india","16.25","1.42","-0.100","0.090","-0.132","0.070","6.65","5.67","3.27","6.12"
"2026-02-03T16:40:35.936","Mod signal RS","TATASTEEL","192.93","2.34","182.55","184.57","190.52","197.75","199","1.05","19.37","34.53","57.75","67.04","metals & mining","steel - large","26.51","-4.06","0.113","0.144","0.080","0.120","9.01","1.27","3.68","5.69"
"2026-02-03T16:40:35.936","Mod signal RS","LUPIN","2185.90","2.65","2078.20","2111.58","2126.82","2304.07","2225","1.46","16.89","22.48","58.91","62.75","healthcare","pharmaceuticals - indian - bulk drugs & formln","15.35","-2.81","0.080","0.068","0.035","0.042","7.06","2.78","2.68","5.18"
"2026-02-03T16:40:35.936","Mod signal RS","INDUSTOWER","438.55","1.56","418","418.00","420.07","475.51","450","1.49","15.73","12.17","57.04","61.51","telecom","transmisson line towers / equipment","22.02","0.097","0.178","0.105","0.142","0.090","7.28","4.40","3.67","4.92"
"2026-02-03T16:40:35.936","Mod signal RS","JSWSTEEL","1229.40","2.52","1172.90","1184.72","1198.34","1291.51","1244.70","1.11","35.09","39.29","61.20","63.60","metals & mining","steel - large","18.71","-1.79","0.075","0.178","0.038","0.151","6.02","2.59","2.78","4.82"
"2026-02-03T16:40:35.936","Mod signal RS","FUSION","182.91","1.75","175","171.58","177.46","193.82","185","0.878","-27.06","-1.88","60.94","56.14","financials","finance & investments","22.05","-0.151","0.064","0.004","0.025","-0.012","5.71","3.07","4.23","4.52"
"2026-02-03T16:40:35.936","Mod signal RS","AXISBANK","1356.20","3.41","1302.90","1301.15","1312.23","1444.14","1418.30","1.73","15.01","15.48","60.67","67.25","bank","banks - private sector","22.42","-0.047","0.167","0.083","0.122","0.049","8.86","3.35","3.72","4.09"
"2026-02-03T16:40:35.936","Mod signal RS","TORNTPHARM","4045.60","1.46","3903.90","3900.20","3951.77","4233.26","4104.10","2.03","57.66","62.97","59.46","69.26","healthcare","pharmaceuticals - indian - formulations","25.48","-1.44","0.038","0.232","0.009","0.216","5.13","2.37","2.88","3.63"
"2026-02-03T16:40:35.936","1_day_Check","Symbol","Cmp","%ch1","Lch1","Sl","Target","1d_high","R_vol","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low","Atr%","%ch_3low"
"2026-02-03T16:40:35.936","1_day_Check","PFOCUS","257.46","9.77","0.899","213.16","285.42","258.77","1.41","70.73","-50.81","56.55","realty","miscellaneous","20.12","2.53","0.409","1.30","0.384","1.17","7.86","218.56","6.27","8.64"
"2026-02-03T16:40:35.936","Mod 7_day_Check","Symbol","Cmp","%ch7","Lch5","Sl","Target","7d_high","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low","%ch sl","%ch sl atr","Atr%","%ch_3low","Bollinger bandwidth"
"2026-02-03T16:40:35.936","Mod 7_day_Check","HINDUNILVR","2368.60","0.502","-4.42","2383.04","2435.96","2434.30","51.81","50.87","56.97","fmcg","personal care - multinational","31.44","-0.262","-0.081","-0.009","-0.103","-0.015","1.38","2376.80","1.11","-1.23","1.98","2.10","4.24"
"2026-02-03T16:40:35.936","7day_signal","Symbol","Cmp","%ch7","Lch5","Sl","Target","7d_high","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low","%ch sl","%ch sl atr","Atr%","%ch_3low","Bollinger bandwidth"
"2026-02-03T16:40:35.936","7day_signal","HINDUNILVR","2368.60","0.502","-4.42","2383.04","2435.96","2434.30","51.81","50.87","56.97","fmcg","personal care - multinational","31.44","-0.262","-0.081","-0.009","-0.103","-0.015","1.38","2376.80","1.11","-1.23","1.98","2.10","4.24"
"2026-02-03T16:40:35.936","Mkt condition","Date","4.5r","4.5chg","20r","20chg","50r","50chg","52wh","52wl",">4.5+","<4.5-",">10sma","<10sma",">20sma","<20sma",">50sma","<50sma",">200sma","<200sma","Total stocks"
"2026-02-03T16:40:35.936","Mkt condition","3rd Feb","2582.61","2830.83","96.45","298.36","43.21","106.39","2.27","1.59","22.43","0.869","73.75","24.81","48.23","50","29.19","67.56","28.32","62.20","2648"
"2026-02-03T16:40:35.936","Mkt condition","2nd Feb","85.58","145.45","24.43","9.09","21.38","5.25","0.300","7.92","3.34","3.90","39.51","59.06","19.29","78.95","17.04","79.66","21.73","68.78","2665"
"2026-02-03T16:40:35.936","Mkt condition","1st Feb","35.80","-78.27","22.25","-34.17","20.18","-28.74","0.686","4.99","3.50","9.79","37.75","61.94","18.10","81.33","16.42","81.37","20.88","70.67","2625"
"2026-02-03T16:40:35.936","Mkt condition","30th Jan","170.43","-12.70","33.92","34.18","28.28","15.73","0.840","5.42","7.49","4.39","49.77","49.85","25.17","74.22","21.54","76.17","25.86","65.62","2618"
"2026-02-03T16:40:35.936","Mkt condition","29th Jan","195.24","-85.02","25.25","1.20","24.42","3.21","3.21","5.61","6.26","3.21","37.48","62.06","20.04","79.35","19.16","78.47","24.92","66.56","2620"
"2026-02-03T16:40:35.936","Mkt condition","28th Jan","1303.23","1079.64","24.96","73.00","23.67","42.86","2.10","4.28","15.43","1.18","35.74","63.80","19.85","79.53","18.67","78.89","24.48","66.93","2619"
"2026-02-03T16:40:35.936","Mkt condition","27th Jan","101.75","265.46","14.62","4.64","16.80","3.15","1.33","16.03","4.40","4.32","16.83","82.68","12.66","86.62","14.03","83.47","21.19","70.28","2638"
"2026-02-03T16:40:35.936","Mkt condition","23rd Jan","28.98","-90.56","13.83","-22.07","16.10","-18.59","0.801","9.92","2.71","9.35","14.54","84.89","12.06","87.21","13.51","83.93","21.18","70.27","2620"
"2026-02-03T16:40:35.936","Mkt condition","22nd Jan","307.04","781.08","17.73","59.02","19.77","31.99","0.877","4.35","8.32","2.71","19.84","79.51","14.96","84.36","16.06","81.27","24.27","67.11","2621"
"2026-02-03T16:40:35.936","Mkt condition","21st Jan","34.85","352.06","11.15","-9.79","14.98","-13.18","1.34","21.33","2.63","7.55","9.61","89.85","9.96","89.32","12.67","84.59","22.01","69.40","2621"
"2026-02-03T16:40:35.936","Mkt condition","20th Jan","7.71","-82.21","12.36","-49.23","17.25","-39.63","1.64","18.02","1.37","17.82","9.81","89.69","10.92","88.32","14.31","82.98","23.63","67.82","2620"
"2026-02-03T16:40:35.936","Mkt condition","19th Jan","39.69","-70.70","24.42","-22.94","28.75","-13.21","2.01","11.00","1.97","4.97","18.05","81.49","19.49","79.83","21.73","75.58","29.05","62.53","2637"
"2026-02-03T16:40:35.936","Mkt condition","16th Jan","158.49","-49.22","31.58","-1.15","32.79","-7.05","1.99","5.89","3.21","2.03","21.79","77.83","23.82","75.42","24.04","73.32","30.43","61.12","2616"
"2026-02-03T16:40:35.936","Mkt condition","14th Jan","321.88","36.32","31.98","8.39","35.34","7.19","1.99","4.98","3.94","1.22","19.33","80.29","24.03","75.16","25.41","71.91","31.50","60.01","2613"
"2026-02-03T16:40:35.936","Mkt condition","13th Jan","236.11","224.65","29.47","5.01","32.93","5.78","1.53","4.59","3.25","1.38","17.11","82.59","22.58","76.62","24.11","73.21","31.11","60.43","2613"
"2026-02-03T16:40:35.936","Mkt condition","12th Jan","67.92","257.91","28.12","-7.92","31.38","-3.96","1.26","12.22","2.74","4.04","15.26","84.32","21.77","77.43","23.26","74.11","31.02","60.56","2627"
"2026-02-03T16:40:35.936","Mkt condition","9th Jan","17.97","43.75","30.46","-45.13","32.46","-31.12","0.536","8.04","0.881","4.90","16.01","83.49","23.13","75.95","23.86","73.50","32.06","59.40","2611"
"2026-02-03T16:40:35.936","Mkt condition","8th Jan","13.10","-96.24","55.57","-53.30","47.19","-34.97","1.19","3.98","0.843","6.44","26.78","72.84","35.36","63.64","31.23","66.17","34.33","57.20","2610"
"2026-02-03T16:40:35.936","Mkt condition","7th Jan","339.29","111.36","118.97","2.82","72.59","7.75","3.22","2.22","3.64","1.07","51.11","48.55","53.79","45.21","40.96","56.43","38.55","52.91","2612"
"2026-02-03T16:40:35.936","Mkt condition","6th Jan","160.53","-3.68","115.72","-23.18","67.35","-7.80","3.52","2.26","2.34","1.46","48.05","51.49","53.03","45.82","39.20","58.20","38.01","53.41","2610"
"2026-02-03T16:40:35.936","Mkt condition","5th Jan","135","-72.58","149.33","-27.26","73.04","0.898","5.02","1.79","3.08","2.28","55.59","43.95","59.21","39.65","41.13","56.32","38.66","52.93","2628"
"2026-02-03T16:40:35.936","Mkt condition","2nd Jan","741.18","116.93","206.42","64.10","72.32","22.89","4.11","0.998","4.83","0.652","67.19","32.23","66.62","32.27","40.91","56.56","39.26","52.15","2606"
"2026-02-03T16:40:35.936","Mkt condition","1st Jan","328","-10.26","125.72","-2.11","58.76","4.09","2.22","1.19","3.14","0.958","54.75","44.75","55.06","43.79","36.09","61.42","37.47","53.95","2610"
"2026-02-03T16:40:35.936","Mkt condition","31st Dec","350","130.26","128.48","94.04","56.31","31.63","2.07","1.61","4.03","1.15","56.73","42.62","55.54","43.23","35.10","62.33","37.32","54.05","2607"
"2026-02-03T16:40:35.936","Mkt condition","30th Dec","152","88.07","66.19","-0.679","42.66","-0.300","1.31","3.61","2.92","1.92","38.10","61.25","39.32","59.41","29.15","68.32","35.25","56.14","2604"
"2026-02-03T16:40:35.936","Mkt condition","29th Dec","76.83","-58.77","66.95","-29.99","43.12","-15.51","2.06","3.08","2.40","3.12","39.07","60.28","39.64","59.22","29.36","68.09","36.21","55.29","2626"
"2026-02-03T16:40:35.936","Mkt condition","26th Dec","213.51","-43.95","95.37","-15.20","50.98","-4.51","1.80","1.53","3.03","1.42","53.59","45.76","48.18","50.52","32.83","64.40","37.67","53.78","2607"
